"id","fqdn/ip","port","severity","finding","cve","cwe"
"clientsimulation-safari_9_ios9","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_9_osx1011","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_10_osx1012","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_121_ios_122","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-safari_130_osx_10146","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.3 TLS_CHACHA20_POLY1305_SHA256","",""
"clientsimulation-apple_ats_9_ios9","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java_6u45","avecvous2022.fr/104.22.8.6","443","INFO","No connection","",""
"clientsimulation-java_7u25","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.0 ECDHE-RSA-AES128-SHA","",""
"clientsimulation-java_8u161","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-java1102","avecvous2022.fr/104.22.8.6","443","INFO","TLSv1.3 TLS_AES_128_GCM_SHA256","",""
