"id","fqdn/ip","port","severity","finding","cve","cwe"
"ROBOT","rassemblementnational.fr/192.124.249.56","443","OK","not vulnerable","CVE-2017-17382 CVE-2017-17427 CVE-2017-17428 CVE-2017-13098 CVE-2017-1000385 CVE-2017-13099 CVE-2016-6883 CVE-2012-5081 CVE-2017-6168","CWE-203"
"secure_renego","rassemblementnational.fr/192.124.249.56","443","OK","supported","","CWE-310"
"secure_client_renego","rassemblementnational.fr/192.124.249.56","443","OK","not vulnerable","CVE-2011-1473","CWE-310"
"CRIME_TLS","rassemblementnational.fr/192.124.249.56","443","OK","not vulnerable","CVE-2012-4929","CWE-310"
"BREACH","rassemblementnational.fr/192.124.249.56","443","MEDIUM","potentially VULNERABLE, gzip deflate compress br HTTP compression detected  - only supplied '/' tested","CVE-2013-3587","CWE-310"
"POODLE_SSL","rassemblementnational.fr/192.124.249.56","443","OK","not vulnerable, no SSLv3","CVE-2014-3566","CWE-310"
"fallback_SCSV","rassemblementnational.fr/192.124.249.56","443","OK","no protocol below TLS 1.2 offered","",""
"SWEET32","rassemblementnational.fr/192.124.249.56","443","OK","not vulnerable","CVE-2016-2183 CVE-2016-6329","CWE-327"
"FREAK","rassemblementnational.fr/192.124.249.56","443","OK","not vulnerable","CVE-2015-0204","CWE-310"
"DROWN","rassemblementnational.fr/192.124.249.56","443","OK","not vulnerable on this host and port","CVE-2016-0800 CVE-2016-0703","CWE-310"
"DROWN_hint","rassemblementnational.fr/192.124.249.56","443","INFO","Make sure you don't use this certificate elsewhere with SSLv2 enabled services, see https://search.censys.io/search?resource=hosts&virtual_hosts=INCLUDE&q=1B5246DF5B09833636FADEE76BE43640388A823524327F4456BAE855A52443B7","CVE-2016-0800 CVE-2016-0703","CWE-310"
"LOGJAM","rassemblementnational.fr/192.124.249.56","443","OK","not vulnerable, no DH EXPORT ciphers,","CVE-2015-4000","CWE-310"
"LOGJAM-common_primes","rassemblementnational.fr/192.124.249.56","443","OK","no DH key with <= TLS 1.2","CVE-2015-4000","CWE-310"
"BEAST","rassemblementnational.fr/192.124.249.56","443","OK","not vulnerable, no SSL3 or TLS1","CVE-2011-3389","CWE-20"
"LUCKY13","rassemblementnational.fr/192.124.249.56","443","LOW","potentially vulnerable, uses TLS CBC ciphers","CVE-2013-0169","CWE-310"
"winshock","rassemblementnational.fr/192.124.249.56","443","OK","not vulnerable","CVE-2014-6321","CWE-94"
"RC4","rassemblementnational.fr/192.124.249.56","443","OK","not vulnerable","CVE-2013-2566 CVE-2015-2808","CWE-310"
"clientsimulation-android_442","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_500","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_60","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-android_70","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-android_81","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-CHACHA20-POLY1305","",""
"clientsimulation-android_90","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-android_X","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_74_win10","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-chrome_79_win10","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_66_win81","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-firefox_71_win10","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-ie_6_xp","rassemblementnational.fr/192.124.249.56","443","INFO","No connection","",""
"clientsimulation-ie_8_win7","rassemblementnational.fr/192.124.249.56","443","INFO","No connection","",""
"clientsimulation-ie_8_xp","rassemblementnational.fr/192.124.249.56","443","INFO","No connection","",""
"clientsimulation-ie_11_win7","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win81","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_winphone81","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-AES128-SHA256","",""
"clientsimulation-ie_11_win10","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_15_win10","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-edge_17_win10","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-opera_66_win10","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.3 TLS_AES_256_GCM_SHA384","",""
"clientsimulation-safari_9_ios9","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_9_osx1011","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
"clientsimulation-safari_10_osx1012","rassemblementnational.fr/192.124.249.56","443","INFO","TLSv1.2 ECDHE-RSA-AES128-GCM-SHA256","",""
